joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
0.237282,-1.256111,-0.673631,0.171003,-0.158838,0.066379,-0.117530,-0.376870,0.372074,0.193853,2.288774,-1.306624,0.703561,-0.115329,0.343244,1.059195,-0.855649,-0.187093,0.261800,-0.906639,0.077145,1.205610,-0.416748,-0.087024,0.859227,-0.166632,-0.124490,-0.150172,0.226072
0.232174,-1.237006,-0.669335,0.153872,-0.150606,0.076003,-0.104508,-0.378045,0.355167,0.173057,2.284054,-1.313192,0.702007,-0.112044,0.342590,1.055471,-0.860989,-0.175839,0.261800,-0.904037,0.079421,1.212285,-0.416768,-0.077948,0.870516,-0.164605,-0.119989,-0.147875,0.228596
0.226813,-1.208233,-0.661919,0.139887,-0.137754,0.080563,-0.095376,-0.384688,0.336541,0.163478,2.293547,-1.316451,0.704072,-0.119584,0.320458,1.056980,-0.858871,-0.164899,0.261800,-0.906792,0.087095,1.211757,-0.420997,-0.072066,0.870737,-0.166587,-0.118883,-0.144446,0.230784
0.228748,-1.189830,-0.650834,0.120560,-0.134386,0.081342,-0.088784,-0.395321,0.321376,0.154295,2.317729,-1.320579,0.702850,-0.124077,0.309176,1.052345,-0.862560,-0.150358,0.261800,-0.908121,0.094440,1.211263,-0.425592,-0.066337,0.867841,-0.169266,-0.119194,-0.141604,0.233582
0.231129,-1.179644,-0.640510,0.100837,-0.134398,0.085109,-0.082252,-0.402526,0.309601,0.140080,2.336385,-1.325888,0.699886,-0.124126,0.309695,1.044389,-0.869196,-0.135937,0.261800,-0.905455,0.097460,1.213802,-0.428678,-0.059333,0.864821,-0.170515,-0.120761,-0.138841,0.235575
0.234400,-1.185893,-0.631707,0.080324,-0.141169,0.094854,-0.075838,-0.402875,0.304606,0.115801,2.343985,-1.333561,0.693440,-0.115288,0.333819,1.029791,-0.881727,-0.121754,0.261800,-0.894798,0.091829,1.222410,-0.428745,-0.049779,0.861555,-0.168907,-0.124841,-0.136235,0.235957
0.235319,-1.180263,-0.623057,0.065385,-0.140304,0.100695,-0.069575,-0.402754,0.296450,0.102726,2.342688,-1.337659,0.689519,-0.110188,0.339626,1.020338,-0.886161,-0.110866,0.261800,-0.887402,0.090261,1.225948,-0.432199,-0.046314,0.860339,-0.165629,-0.124785,-0.137404,0.238434
0.235061,-1.168695,-0.614483,0.053233,-0.135620,0.104586,-0.063387,-0.402397,0.286714,0.095254,2.336942,-1.339971,0.686861,-0.106957,0.336276,1.013458,-0.886546,-0.101624,0.261800,-0.881636,0.090726,1.226953,-0.437345,-0.045895,0.860149,-0.161517,-0.122660,-0.140461,0.241959
0.232603,-1.156163,-0.604743,0.042967,-0.127848,0.106000,-0.058911,-0.406513,0.274336,0.093242,2.312203,-1.342012,0.682961,-0.114906,0.330987,1.009208,-0.884720,-0.094090,0.261800,-0.879580,0.095673,1.223399,-0.444107,-0.047037,0.862797,-0.155414,-0.119333,-0.144379,0.244305
0.228768,-1.142746,-0.595028,0.032116,-0.116146,0.107402,-0.055858,-0.409185,0.260525,0.092581,2.280196,-1.344001,0.678106,-0.122908,0.325808,1.005180,-0.882323,-0.087065,0.261800,-0.878038,0.100900,1.219218,-0.451005,-0.048882,0.866817,-0.148967,-0.116411,-0.148713,0.245925
0.222182,-1.127560,-0.585365,0.020091,-0.096582,0.108784,-0.055649,-0.408968,0.243848,0.094621,2.233655,-1.345885,0.671345,-0.131014,0.320847,1.001596,-0.878788,-0.081058,0.261800,-0.877523,0.106691,1.213783,-0.458177,-0.052133,0.873579,-0.141830,-0.114301,-0.153881,0.246093
0.216485,-1.111938,-0.576100,0.007982,-0.074338,0.109095,-0.052382,-0.414593,0.224408,0.099045,2.166598,-1.349286,0.661636,-0.143905,0.309144,1.000424,-0.874076,-0.076880,0.261800,-0.877619,0.112071,1.207186,-0.466398,-0.056028,0.881596,-0.133290,-0.112261,-0.156695,0.244308
0.211233,-1.096098,-0.567034,-0.004169,-0.050754,0.108871,-0.047587,-0.423141,0.203587,0.104662,2.089283,-1.353446,0.650454,-0.159189,0.294070,1.000457,-0.868777,-0.073617,0.261800,-0.878021,0.117246,1.200007,-0.475144,-0.060244,0.890240,-0.124048,-0.110258,-0.158332,0.241546
0.202252,-1.090788,-0.552928,-0.017065,-0.023253,0.109682,-0.046312,-0.431287,0.179380,0.118507,1.965454,-1.368519,0.624854,-0.169479,0.272192,1.002643,-0.868019,-0.073544,0.261800,-0.875700,0.122915,1.186241,-0.487422,-0.074147,0.902496,-0.110893,-0.105221,-0.152697,0.237782
0.192942,-1.084253,-0.538754,-0.027604,0.001451,0.109098,-0.044524,-0.432825,0.154155,0.135047,1.824549,-1.387848,0.594363,-0.180385,0.246160,1.004769,-0.865607,-0.075712,0.261800,-0.872615,0.129382,1.167761,-0.501442,-0.094361,0.914650,-0.101215,-0.102016,-0.142565,0.233994
0.182974,-1.075270,-0.524446,-0.033430,0.020561,0.105723,-0.041711,-0.421149,0.126891,0.156977,1.649491,-1.415689,0.554089,-0.192521,0.211820,1.006777,-0.859884,-0.082362,0.261800,-0.868000,0.137445,1.139853,-0.518944,-0.127198,0.926602,-0.098494,-0.102477,-0.123438,0.230159
0.172087,-1.047190,-0.501608,-0.025836,0.009405,0.100555,-0.025766,-0.398424,0.108636,0.191928,1.444531,-1.465723,0.491296,-0.219799,0.154179,1.011998,-0.850851,-0.090996,0.261800,-0.861790,0.137703,1.078300,-0.541350,-0.176425,0.919354,-0.105728,-0.105498,-0.090747,0.228714
0.160741,-1.009563,-0.474505,-0.011532,-0.016885,0.094490,-0.003253,-0.370175,0.094886,0.233388,1.224619,-1.526853,0.417243,-0.254648,0.084888,1.018825,-0.840162,-0.100621,0.261800,-0.854781,0.134060,0.999923,-0.566207,-0.233847,0.902507,-0.117941,-0.109801,-0.051275,0.228464
0.157767,-0.945631,-0.438009,0.042423,-0.080981,0.089261,0.041030,-0.317642,0.088404,0.278774,0.982461,-1.606059,0.332218,-0.313415,0.058749,1.009719,-0.809899,-0.113938,0.261800,-0.850463,0.122444,0.881349,-0.592155,-0.289970,0.889390,-0.163632,-0.136629,0.021024,0.215019
0.149932,-0.884571,-0.397194,0.110316,-0.155061,0.089018,0.084324,-0.270098,0.082871,0.327541,0.771085,-1.683857,0.240084,-0.367227,0.039113,1.000215,-0.786023,-0.130848,0.261800,-0.850560,0.108944,0.748830,-0.607313,-0.327574,0.873463,-0.214814,-0.168681,0.098359,0.193781
0.132375,-0.829256,-0.347737,0.206087,-0.249106,0.098750,0.125642,-0.232531,0.079234,0.383068,0.621276,-1.758839,0.133730,-0.411127,0.032483,0.989913,-0.774920,-0.154945,0.261800,-0.859490,0.091679,0.588423,-0.600892,-0.328141,0.851916,-0.276977,-0.211182,0.185765,0.156958
0.091559,-0.773635,-0.298085,0.310235,-0.349972,0.112960,0.149720,-0.213567,0.081599,0.450126,0.528022,-1.839945,0.028864,-0.441569,0.039043,0.983203,-0.791499,-0.180267,0.261800,-0.878174,0.056418,0.467494,-0.567652,-0.315697,0.835002,-0.316557,-0.254339,0.278833,0.099629
0.039113,-0.717861,-0.248334,0.418572,-0.454248,0.129411,0.165179,-0.203905,0.086966,0.522948,0.463045,-1.924112,-0.075258,-0.465281,0.052199,0.978288,-0.821919,-0.206200,0.261800,-0.901737,0.012159,0.366303,-0.521003,-0.296748,0.820405,-0.344845,-0.297825,0.374732,0.032048
-0.067833,-0.661398,-0.187658,0.519829,-0.560040,0.142125,0.167068,-0.218555,0.088627,0.677867,0.465877,-2.054750,-0.147007,-0.516273,0.034020,1.028262,-0.940287,-0.235881,0.261800,-0.982044,-0.070488,0.317352,-0.403721,-0.249673,0.765261,-0.338765,-0.318535,0.468641,-0.052390
-0.183612,-0.620384,-0.124205,0.614534,-0.658544,0.147192,0.154866,-0.215591,0.093263,0.851302,0.493174,-2.193305,-0.209669,-0.567374,0.000298,1.075531,-1.087836,-0.256895,0.261800,-1.080043,-0.147117,0.306951,-0.227563,-0.223275,0.684727,-0.334247,-0.321982,0.539823,-0.123161
-0.317052,-0.610266,-0.055197,0.696137,-0.742473,0.136963,0.114483,-0.177399,0.103848,1.061770,0.569400,-2.347693,-0.254153,-0.618691,-0.064509,1.117392,-1.293747,-0.260574,0.261800,-1.213422,-0.211707,0.373654,0.066348,-0.238233,0.553418,-0.332850,-0.290903,0.565551,-0.166600
-0.426227,-0.627386,0.009382,0.752839,-0.784030,0.125840,0.065949,-0.111426,0.133880,1.244556,0.662698,-2.466236,-0.267043,-0.669111,-0.111380,1.134432,-1.493381,-0.261800,0.261800,-1.314538,-0.222875,0.469313,0.383733,-0.362750,0.455140,-0.326360,-0.221969,0.520017,-0.118361
-0.523268,-0.658125,0.071747,0.797090,-0.804401,0.114270,0.013340,-0.031562,0.173635,1.413501,0.764532,-2.566856,-0.264136,-0.719083,-0.149281,1.139061,-1.689878,-0.261800,0.261800,-1.399523,-0.207331,0.579451,0.712855,-0.542047,0.373379,-0.317321,-0.134109,0.438851,-0.024285
-0.599831,-0.734034,0.094485,0.821129,-0.828008,0.124343,-0.052474,0.042655,0.204826,1.532562,0.922416,-2.576394,-0.258014,-0.747475,-0.228332,1.152328,-1.769223,-0.261800,0.261800,-1.399809,-0.200043,0.618349,0.830270,-0.601844,0.317829,-0.291333,-0.080654,0.427137,0.025696
-0.663147,-0.804586,0.112812,0.841782,-0.844191,0.132832,-0.114635,0.112958,0.236212,1.637209,1.072710,-2.583212,-0.251691,-0.772817,-0.306170,1.162435,-1.833394,-0.261800,0.261800,-1.400000,-0.193115,0.653400,0.927736,-0.662239,0.269571,-0.267738,-0.034122,0.415836,0.072164
-0.699970,-0.864423,0.122315,0.855662,-0.845524,0.138150,-0.169488,0.175433,0.267987,1.713030,1.207822,-2.584593,-0.244964,-0.792062,-0.381586,1.166224,-1.867215,-0.261800,0.261800,-1.400000,-0.186909,0.680756,0.985304,-0.723830,0.235894,-0.248929,-0.001435,0.405361,0.111606
-0.731585,-0.918805,0.125685,0.863474,-0.847328,0.141378,-0.213703,0.223876,0.295002,1.770571,1.315469,-2.587502,-0.242921,-0.807649,-0.440474,1.167180,-1.892915,-0.261800,0.261800,-1.400000,-0.187124,0.700768,1.020498,-0.765669,0.212383,-0.236762,0.019176,0.400382,0.133068
-0.760596,-0.970458,0.125988,0.868252,-0.849368,0.143559,-0.252597,0.265303,0.319638,1.818972,1.409383,-2.591174,-0.243219,-0.821408,-0.491096,1.166720,-1.914554,-0.261800,0.261800,-1.400000,-0.190550,0.717106,1.044504,-0.797632,0.193954,-0.227915,0.033750,0.398152,0.145541
-0.778787,-1.006502,0.127039,0.869842,-0.853974,0.147345,-0.275847,0.290965,0.335879,1.850527,1.468637,-2.599869,-0.244449,-0.833447,-0.521343,1.164381,-1.932949,-0.261800,0.261800,-1.400000,-0.198403,0.731182,1.061764,-0.827030,0.183942,-0.223386,0.044514,0.396007,0.159726
-0.794620,-1.036855,0.126441,0.871601,-0.856002,0.150538,-0.296839,0.314315,0.351061,1.877730,1.520567,-2.608766,-0.244748,-0.844671,-0.548054,1.161539,-1.949478,-0.261800,0.261800,-1.400000,-0.206401,0.744602,1.076034,-0.855597,0.175686,-0.219804,0.052894,0.392456,0.171954
-0.805738,-1.055829,0.122546,0.873700,-0.852877,0.152544,-0.313318,0.333045,0.364127,1.896226,1.557847,-2.618070,-0.243188,-0.854265,-0.567697,1.157693,-1.962277,-0.261800,0.261800,-1.400000,-0.214686,0.756715,1.084323,-0.882504,0.170940,-0.218118,0.056505,0.386091,0.180267
-0.812023,-1.071473,0.117682,0.873814,-0.854159,0.154933,-0.323047,0.347813,0.374442,1.910447,1.583119,-2.624539,-0.240810,-0.859382,-0.578719,1.154987,-1.972166,-0.261800,0.261800,-1.400000,-0.223330,0.770144,1.093383,-0.905051,0.169384,-0.215983,0.060486,0.378487,0.188878
-0.815892,-1.085452,0.112334,0.872936,-0.857643,0.157514,-0.329401,0.360602,0.383381,1.922530,1.602387,-2.629590,-0.238023,-0.862261,-0.585432,1.152852,-1.980599,-0.261800,0.261800,-1.400000,-0.232155,0.784233,1.102829,-0.925417,0.169423,-0.213625,0.064652,0.370262,0.197637
-0.818998,-1.091415,0.105743,0.873039,-0.855096,0.158667,-0.335730,0.369063,0.389733,1.925197,1.617638,-2.629633,-0.232675,-0.863798,-0.591217,1.151258,-1.984512,-0.261800,0.261800,-1.400000,-0.239400,0.792830,1.110232,-0.939309,0.170820,-0.211248,0.067767,0.357196,0.207615
-0.821572,-1.096102,0.098869,0.874071,-0.853027,0.159288,-0.340057,0.375355,0.395365,1.925994,1.629727,-2.629582,-0.226156,-0.863722,-0.595385,1.149908,-1.988383,-0.261800,0.261800,-1.400000,-0.245680,0.801464,1.116113,-0.950881,0.170971,-0.208442,0.070471,0.344677,0.217131
-0.823081,-1.098236,0.091429,0.876958,-0.851911,0.158845,-0.340379,0.377307,0.399559,1.923051,1.635494,-2.629342,-0.217295,-0.860420,-0.596320,1.149048,-1.992169,-0.261800,0.261800,-1.400000,-0.250032,0.810170,1.118949,-0.957811,0.168631,-0.204776,0.072351,0.333251,0.225723
-0.821969,-1.098927,0.085989,0.879174,-0.849253,0.157315,-0.340542,0.380044,0.402694,1.919501,1.635421,-2.629656,-0.210835,-0.856057,-0.594446,1.146628,-1.994473,-0.261800,0.261800,-1.400000,-0.257967,0.817106,1.120014,-0.966146,0.170301,-0.203894,0.073183,0.325928,0.231207
-0.819548,-1.098896,0.081550,0.881054,-0.845823,0.155242,-0.340625,0.383173,0.405301,1.915648,1.632428,-2.630246,-0.205575,-0.851162,-0.591168,1.143428,-1.996036,-0.261800,0.261800,-1.400000,-0.267693,0.823157,1.120193,-0.975183,0.173976,-0.204402,0.073490,0.320656,0.235139
-0.816583,-1.096772,0.078228,0.882532,-0.843079,0.153048,-0.337290,0.385197,0.408014,1.908356,1.636186,-2.628830,-0.196643,-0.845538,-0.592161,1.140709,-1.996787,-0.261800,0.261800,-1.400000,-0.274448,0.824512,1.115050,-0.981106,0.175607,-0.205293,0.071910,0.314003,0.239587
-0.814513,-1.094129,0.074560,0.885598,-0.839740,0.151326,-0.335908,0.386767,0.410710,1.900500,1.639670,-2.626607,-0.187144,-0.839715,-0.592527,1.138774,-1.997345,-0.261800,0.261800,-1.400000,-0.280472,0.826788,1.110543,-0.984479,0.176748,-0.205002,0.071067,0.307977,0.244328
-0.814233,-1.090447,0.070199,0.891843,-0.835212,0.150548,-0.338429,0.387427,0.413372,1.891515,1.642607,-2.622769,-0.176511,-0.833495,-0.591641,1.138407,-1.997518,-0.261800,0.261800,-1.400000,-0.285036,0.830909,1.107310,-0.982750,0.176907,-0.202346,0.071703,0.303204,0.249654
-0.812138,-1.088929,0.067377,0.896562,-0.831850,0.149705,-0.340684,0.389870,0.415665,1.884710,1.644676,-2.620479,-0.167430,-0.827389,-0.591013,1.136923,-1.998343,-0.261800,0.261800,-1.400000,-0.291965,0.836243,1.104989,-0.979202,0.176716,-0.201112,0.072401,0.303205,0.252382
-0.809135,-1.088492,0.065326,0.900518,-0.829072,0.148830,-0.342805,0.393206,0.417773,1.878994,1.646312,-2.618963,-0.159124,-0.821341,-0.590514,1.134881,-1.999494,-0.261800,0.261800,-1.400000,-0.300075,0.842184,1.103124,-0.974745,0.176349,-0.200589,0.073131,0.305594,0.253811
-0.804655,-1.089786,0.062096,0.899581,-0.822878,0.149785,-0.343817,0.398933,0.419379,1.875065,1.652243,-2.617272,-0.150684,-0.820980,-0.590779,1.134277,-2.002141,-0.261800,0.261800,-1.400000,-0.307130,0.847577,1.107603,-0.967671,0.175996,-0.200599,0.075390,0.308248,0.254536
-0.798853,-1.090026,0.058353,0.899790,-0.818687,0.151122,-0.343372,0.404472,0.420414,1.870701,1.656109,-2.614234,-0.142351,-0.821502,-0.590926,1.134225,-2.005299,-0.261800,0.261800,-1.400000,-0.314180,0.852830,1.112929,-0.959251,0.175771,-0.200089,0.077280,0.309970,0.255665
-0.790408,-1.088159,0.053580,0.902288,-0.818507,0.153227,-0.340012,0.409638,0.420308,1.865468,1.655842,-2.608500,-0.134231,-0.823787,-0.590840,1.135276,-2.009480,-0.261800,0.261800,-1.400000,-0.321217,0.857803,1.119951,-0.948140,0.175803,-0.198538,0.078432,0.309826,0.257599
-0.780098,-1.087573,0.049872,0.903625,-0.816367,0.156199,-0.337204,0.415915,0.419649,1.859927,1.653799,-2.603995,-0.126116,-0.826720,-0.591619,1.138787,-2.012913,-0.261800,0.261800,-1.400000,-0.328190,0.867847,1.128203,-0.933028,0.178520,-0.196399,0.079596,0.312620,0.259633
-0.768857,-1.087630,0.046696,0.904383,-0.813247,0.159604,-0.334672,0.422748,0.418714,1.854234,1.650867,-2.600104,-0.118003,-0.829978,-0.592831,1.143529,-2.015972,-0.261800,0.261800,-1.400000,-0.335132,0.880426,1.137070,-0.915915,0.182580,-0.193964,0.080766,0.316883,0.261716
-0.749145,-1.084742,0.043606,0.907670,-0.808538,0.163047,-0.329954,0.432464,0.416611,1.845624,1.655072,-2.595696,-0.112553,-0.836734,-0.597820,1.148957,-2.018766,-0.261800,0.261800,-1.400000,-0.344953,0.898382,1.147015,-0.898492,0.195430,-0.192690,0.080294,0.326275,0.257668
-0.727038,-1.080342,0.040637,0.911177,-0.803177,0.167305,-0.323376,0.441202,0.412829,1.832554,1.658922,-2.588333,-0.107902,-0.842074,-0.603242,1.156816,-2.021629,-0.261800,0.261800,-1.400000,-0.354716,0.918287,1.159717,-0.876700,0.209336,-0.191518,0.079377,0.336087,0.251248
-0.700142,-1.072921,0.037908,0.915121,-0.796512,0.173192,-0.313079,0.447985,0.405685,1.810564,1.662062,-2.575062,-0.104852,-0.844580,-0.609531,1.169540,-2.024628,-0.261800,0.261800,-1.400000,-0.364368,0.942092,1.177932,-0.846171,0.225351,-0.190550,0.077567,0.346740,0.240086
-0.664420,-1.059115,0.036322,0.918509,-0.785341,0.180919,-0.297068,0.449599,0.395610,1.771177,1.665624,-2.552596,-0.101625,-0.837693,-0.617449,1.190947,-2.029428,-0.261800,0.261800,-1.400000,-0.377896,0.974155,1.202863,-0.805468,0.252067,-0.191690,0.067708,0.364511,0.211868
-0.624284,-1.042116,0.035307,0.921620,-0.771918,0.189566,-0.278201,0.448629,0.384068,1.723093,1.669397,-2.525533,-0.098310,-0.826109,-0.626182,1.216696,-2.035127,-0.261800,0.261800,-1.400000,-0.393363,1.010347,1.231152,-0.759678,0.284133,-0.193884,0.053824,0.385841,0.175123
-0.560687,-1.015390,0.037737,0.907753,-0.769168,0.198917,-0.242268,0.433588,0.365936,1.628639,1.662636,-2.479812,-0.103169,-0.794287,-0.630254,1.267474,-2.046092,-0.261800,0.261800,-1.400000,-0.407416,1.053439,1.257145,-0.707647,0.313933,-0.194776,0.033060,0.409772,0.114687
-0.490898,-0.985615,0.040733,0.887331,-0.766723,0.200936,-0.203177,0.411361,0.346008,1.513038,1.651512,-2.425232,-0.112636,-0.750400,-0.632866,1.330465,-2.053467,-0.261800,0.261800,-1.400000,-0.426457,1.094638,1.272361,-0.656529,0.345219,-0.196582,0.010909,0.434150,0.056226
-0.408723,-0.949742,0.044858,0.853798,-0.764888,0.188293,-0.157771,0.374765,0.322487,1.355141,1.631663,-2.352936,-0.131317,-0.682381,-0.632557,1.417886,-2.053660,-0.261800,0.261800,-1.400000,-0.455474,1.132050,1.266023,-0.607238,0.379480,-0.200215,-0.014014,0.459423,0.001715
-0.320746,-0.898385,0.051416,0.801838,-0.775316,0.146876,-0.123144,0.321101,0.302318,1.167084,1.594726,-2.258824,-0.150445,-0.566076,-0.625662,1.534387,-2.035836,-0.261800,0.261800,-1.400000,-0.492767,1.162588,1.217692,-0.560113,0.397964,-0.200914,-0.049795,0.451130,-0.064318
-0.229867,-0.839286,0.059191,0.740665,-0.791875,0.091072,-0.093906,0.258901,0.283824,0.963947,1.549245,-2.153804,-0.169796,-0.425628,-0.615474,1.665428,-2.009004,-0.261800,0.261800,-1.400000,-0.534198,1.189689,1.148365,-0.514071,0.408560,-0.200145,-0.091005,0.426053,-0.136113
-0.181295,-0.758552,0.094755,0.692305,-0.788824,-0.036739,-0.084574,0.172381,0.281802,0.818627,1.496684,-2.053816,-0.196033,-0.191391,-0.628069,1.797583,-1.907816,-0.261800,0.242508,-1.400000,-0.575500,1.165620,1.007935,-0.494740,0.372321,-0.198812,-0.145696,0.396332,-0.240102
-0.160261,-0.672894,0.139646,0.648298,-0.774663,-0.168773,-0.073687,0.086789,0.279443,0.716174,1.437678,-1.960824,-0.224041,0.013068,-0.623291,1.913836,-1.799715,-0.261800,0.221233,-1.400000,-0.605850,1.129025,0.852654,-0.490473,0.344774,-0.196150,-0.204123,0.359595,-0.325139
-0.194307,-0.577389,0.203189,0.612997,-0.738279,-0.309253,-0.059687,0.003050,0.276406,0.699455,1.365782,-1.881824,-0.255590,0.157974,-0.583769,1.998280,-1.677786,-0.261800,0.195993,-1.400000,-0.614296,1.067376,0.667673,-0.516336,0.334613,-0.190829,-0.270024,0.308827,-0.372272
-0.280422,-0.476236,0.332192,0.570905,-0.689074,-0.415361,-0.069143,-0.077211,0.326379,0.766937,1.278110,-1.823431,-0.318261,0.217006,-0.516311,1.993109,-1.580659,-0.261800,0.180910,-1.400000,-0.623834,0.967204,0.500623,-0.571370,0.336110,-0.185914,-0.316978,0.259991,-0.435752
-0.392572,-0.372259,0.493924,0.525418,-0.633458,-0.504284,-0.090327,-0.155734,0.402857,0.876519,1.182551,-1.775341,-0.396492,0.233100,-0.434884,1.943130,-1.495933,-0.261800,0.170907,-1.400000,-0.633918,0.847770,0.342539,-0.640990,0.343436,-0.181202,-0.354457,0.212120,-0.507406
-0.578639,-0.252831,0.705344,0.426585,-0.598181,-0.513714,-0.092623,-0.222266,0.410503,1.153163,1.061496,-1.552266,-0.376242,0.183725,-0.356705,1.805564,-1.455841,-0.261800,0.181959,-1.394852,-0.606692,0.666182,0.189449,-0.742752,0.288165,-0.180095,-0.363354,0.196292,-0.554542
-0.758649,-0.141527,0.846530,0.328983,-0.555901,-0.413314,-0.062023,-0.273373,0.400722,1.408740,0.934208,-1.103970,-0.313479,0.152761,-0.286008,1.509145,-1.517045,-0.261800,0.195237,-1.182484,-0.591994,0.452210,0.015040,-0.740765,0.249609,-0.203060,-0.349147,0.208788,-0.575460
-0.926545,-0.046474,0.847252,0.233841,-0.499613,-0.093257,0.034368,-0.293633,0.356084,1.622182,0.794454,-0.205233,-0.165690,0.158619,-0.230276,0.895016,-1.780843,-0.261800,0.212965,-0.555676,-0.602350,0.173467,-0.202007,-0.531280,0.244483,-0.274170,-0.288732,0.277932,-0.543940
-1.087584,0.028998,0.930840,0.183800,-0.429600,0.040146,0.133052,-0.313326,0.394003,1.789343,0.666145,0.061462,-0.102841,0.150581,-0.182445,0.705613,-1.873031,-0.261800,0.209266,-0.407155,-0.598743,-0.031119,-0.261083,-0.481347,0.229136,-0.302043,-0.243775,0.228101,-0.464274
-1.245195,0.094679,1.055859,0.156307,-0.352723,0.080222,0.232883,-0.332735,0.473200,1.933364,0.543560,0.012135,-0.082463,0.135594,-0.138566,0.728573,-1.879413,-0.261800,0.194853,-0.497777,-0.588154,-0.198627,-0.241174,-0.511190,0.208679,-0.308296,-0.206546,0.118783,-0.360535
-1.345707,0.147979,1.127696,0.114616,-0.287123,0.135490,0.324336,-0.318041,0.478938,2.013210,0.452103,0.016173,-0.017839,0.077636,-0.105100,0.725617,-1.860073,-0.261799,0.187177,-0.603480,-0.526075,-0.273051,-0.229590,-0.561970,0.236256,-0.310910,-0.182585,0.076292,-0.204131
-1.429684,0.196092,1.192617,0.079100,-0.229481,0.190590,0.404802,-0.304973,0.485297,2.084465,0.375227,0.019552,0.037810,0.024398,-0.084082,0.720999,-1.835878,-0.261744,0.175383,-0.696166,-0.467352,-0.331321,-0.225869,-0.605305,0.258954,-0.311920,-0.162074,0.044294,-0.069154
-1.480591,0.233832,1.243704,0.055936,-0.187758,0.245353,0.463293,-0.295154,0.492896,2.138537,0.327509,0.021613,0.075507,-0.019402,-0.087963,0.713056,-1.801973,-0.261581,0.155351,-0.762816,-0.415343,-0.357282,-0.237873,-0.633752,0.271898,-0.309723,-0.148465,0.033283,0.022968
-1.507128,0.257030,1.286744,0.042949,-0.158371,0.290579,0.495291,-0.288822,0.496998,2.168358,0.287679,0.010453,0.086711,-0.033371,-0.094537,0.710474,-1.771814,-0.261590,0.136083,-0.825729,-0.371594,-0.375374,-0.239356,-0.651791,0.262141,-0.307174,-0.133413,0.025108,0.095009
-1.521482,0.272957,1.325761,0.035051,-0.135153,0.331036,0.514042,-0.284234,0.499351,2.186053,0.251793,-0.007317,0.084668,-0.032425,-0.102458,0.710573,-1.743527,-0.261687,0.117197,-0.886773,-0.331974,-0.389532,-0.235578,-0.664626,0.241035,-0.304450,-0.117639,0.018351,0.157008
-1.497383,0.279868,1.269796,0.014132,-0.124854,0.234832,0.505507,-0.300172,0.486307,2.188961,0.215055,0.096047,-0.195778,-0.046559,-0.093645,0.740796,-1.558614,-0.261755,0.107502,-0.828758,-0.018315,-0.376951,-0.315716,-0.658416,0.225286,-0.307079,-0.093930,0.035328,0.214837
-1.482220,0.271956,1.207422,0.000708,-0.117411,0.135737,0.490260,-0.314328,0.480815,2.188433,0.191255,0.188408,-0.526904,-0.043766,-0.085332,0.782433,-1.342290,-0.261545,0.098092,-0.756014,0.315040,-0.376323,-0.286606,-0.671355,0.216345,-0.312586,-0.080925,0.040244,0.258675
-1.484926,0.234398,1.132229,0.002275,-0.115679,0.030861,0.461591,-0.324917,0.490427,2.181034,0.193327,0.258766,-0.959389,-0.007118,-0.078020,0.846896,-1.063145,-0.260780,0.089254,-0.653815,0.687788,-0.399600,-0.038996,-0.722592,0.221017,-0.323850,-0.089325,0.021038,0.274533
-1.464086,0.201514,0.978970,-0.006352,-0.116723,-0.036098,0.439824,-0.342631,0.495823,2.182192,0.198835,0.367085,-1.207929,0.008762,-0.070084,0.783226,-0.841121,-0.260423,0.082786,-0.512742,0.914562,-0.423107,0.057032,-0.748149,0.257435,-0.326152,-0.093270,-0.001087,0.282267
-1.431472,0.170966,0.786677,-0.020077,-0.119153,-0.084098,0.421507,-0.363909,0.499111,2.187629,0.206060,0.494386,-1.364496,0.014257,-0.061838,0.655487,-0.647657,-0.260270,0.077502,-0.352232,1.068348,-0.446728,0.077269,-0.760865,0.309725,-0.323973,-0.094987,-0.024671,0.285938
-1.390183,0.131608,0.716888,-0.028408,-0.123636,-0.110512,0.411301,-0.383430,0.499250,2.198575,0.217270,0.489267,-1.396804,0.018090,-0.054314,0.612335,-0.596356,-0.260164,0.069820,-0.323602,1.096224,-0.454900,0.058293,-0.779036,0.356171,-0.327725,-0.094236,-0.038856,0.293173
-1.345202,0.090079,0.654975,-0.040909,-0.127270,-0.133935,0.401290,-0.400561,0.496032,2.208799,0.226875,0.473716,-1.421409,0.011802,-0.045586,0.575424,-0.560427,-0.259942,0.062513,-0.303424,1.117701,-0.462007,0.036186,-0.794710,0.398681,-0.331486,-0.094065,-0.051051,0.299482
-1.292840,0.044206,0.608814,-0.061751,-0.129206,-0.151373,0.391669,-0.412912,0.486099,2.217574,0.233270,0.437300,-1.430605,-0.014726,-0.034451,0.550992,-0.555245,-0.259486,0.055959,-0.300148,1.126383,-0.466984,0.007818,-0.805390,0.433321,-0.335268,-0.095055,-0.059263,0.303938
