joint_0_vel,joint_1_vel,joint_2_vel,joint_3_vel,joint_4_vel,joint_5_vel,joint_6_vel,joint_7_vel,joint_8_vel,joint_9_vel,joint_10_vel,joint_11_vel,joint_12_vel,joint_13_vel,joint_14_vel,joint_15_vel,joint_16_vel,joint_17_vel,joint_18_vel,joint_19_vel,joint_20_vel,joint_21_vel,joint_22_vel,joint_23_vel,joint_24_vel,joint_25_vel,joint_26_vel,joint_27_vel,joint_28_vel
3.291165,-2.422224,-2.410539,-0.900076,0.032429,-0.698667,-0.339282,-0.431322,-0.690101,-0.466120,0.206098,-2.336957,0.095750,-1.464927,0.396936,-1.270953,0.123435,0.176057,-0.234477,0.352061,0.226891,-0.110533,-1.240449,-0.347867,1.963407,-0.193389,-0.020689,-0.455002,0.091825
3.627695,-2.486507,-2.461801,-0.829065,0.097051,-0.612056,-0.268396,-0.338202,-0.786835,-0.918574,0.149266,-2.595036,0.373535,-1.534189,0.317029,-1.295646,0.055590,0.252691,-0.187849,0.446193,0.123289,-0.041377,-1.151467,-0.254794,2.079106,-0.195550,-0.006282,-0.477199,0.026333
4.698104,-2.630660,-2.439919,-1.039104,0.457544,-0.179423,-1.290665,0.148465,-1.213181,-2.624595,0.019379,-3.258654,1.233974,-2.491125,-0.020698,-1.335662,0.233594,0.491463,0.074599,0.293861,-0.277319,-0.253976,-1.205868,0.310645,1.512669,-0.146771,0.099703,0.047697,0.307052
4.940947,-2.751342,-2.519341,-0.594867,0.519621,0.003760,-1.260959,0.125646,-1.268816,-3.210772,0.265712,-3.623674,1.651771,-1.775197,-0.280354,-1.234798,0.195369,0.605810,0.007764,0.497509,-0.452415,-0.226243,-1.379557,0.918525,1.470007,-0.158629,-0.039406,-0.084233,0.226156
5.426633,-2.992706,-2.678185,0.293607,0.643774,0.370126,-1.201547,0.080008,-1.380086,-4.383126,0.758378,-4.353715,2.487366,-0.343340,-0.799667,-1.033070,0.118918,0.834504,-0.125905,0.904804,-0.802606,-0.170777,-1.726934,2.134287,1.384683,-0.182346,-0.317625,-0.348094,0.064364
5.533449,-3.069923,-3.022930,0.698356,0.528953,0.421818,-0.143693,-0.267684,-1.321391,-5.393757,1.401404,-5.685349,3.401599,-0.150896,-1.645304,-0.476725,-0.465746,0.751534,0.120246,1.619730,-1.559299,0.275443,-2.151690,3.424549,1.008027,-0.478656,-0.672291,1.022204,-1.095688
5.586857,-3.108531,-3.195303,0.900731,0.471543,0.447665,0.385234,-0.441529,-1.292043,-5.899072,1.722918,-6.351166,3.858715,-0.054674,-2.068123,-0.198553,-0.758078,0.710050,0.243322,1.977193,-1.937646,0.498554,-2.364067,4.069680,0.819699,-0.626812,-0.849625,1.707353,-1.675714
5.629883,-3.462764,-4.292306,0.392502,0.377394,0.726070,0.868050,-1.259945,-1.401053,-6.962721,2.855727,-7.525874,5.790601,-0.947086,-2.707570,2.185561,-1.942316,-0.046990,0.431200,1.615865,-3.005996,2.326988,-3.918710,4.317892,0.825854,-0.141539,-1.342206,2.618890,-2.672376
5.022318,-3.894677,-4.332561,0.120269,0.324173,0.477521,0.910054,-1.379240,-1.111041,-6.046056,3.035348,-7.920980,6.310454,-1.777762,-2.245073,3.328584,-2.231957,0.118133,0.441503,1.193509,-3.771848,3.744579,-3.868846,4.034365,0.730309,-0.160897,-1.503494,3.278286,-2.748723
3.807190,-4.758503,-4.413070,-0.424199,0.217732,-0.019577,0.994062,-1.617828,-0.531017,-4.212724,3.394589,-8.711192,7.350159,-3.439114,-1.320078,5.614629,-2.811239,0.448378,0.462109,0.348798,-5.303552,6.579762,-3.769120,3.467313,0.539219,-0.199613,-1.826072,4.597078,-2.901415
1.299441,-5.608705,-4.961213,-0.484199,0.702337,-0.347965,0.355596,-0.484366,0.357725,-0.121347,4.094610,-9.082881,9.616933,-5.559586,-1.105635,8.511773,-3.451372,1.550117,0.094878,-1.020160,-7.187104,13.921368,-2.580170,4.502245,-2.683122,1.469074,-1.390636,4.507822,-1.520601
0.045566,-6.033806,-5.235284,-0.514199,0.944640,-0.512160,0.036363,0.082365,0.802096,1.924342,4.444621,-9.268726,10.750320,-6.619822,-0.998414,9.960346,-3.771438,2.100986,-0.088738,-1.704638,-8.128880,17.592170,-1.985695,5.019712,-4.294292,2.303417,-1.172917,4.463194,-0.830194
-4.864579,-6.189777,-5.947548,-1.454854,1.900566,0.311344,-0.999072,0.131468,2.248418,9.750141,6.142727,-8.074259,12.869841,-4.043167,-0.169626,9.508435,-5.125995,1.632694,-0.181900,-5.111857,-6.942741,20.509230,-1.340865,3.993585,-4.612500,4.874753,1.272533,0.057974,-0.835079
-4.726078,-5.788207,-4.793388,-0.889396,1.621126,0.206030,-0.329189,0.100037,2.289290,9.884896,6.161627,-7.639046,11.850642,-3.044769,0.014063,7.455075,-3.942409,1.599390,-0.210069,-5.715914,-6.523768,16.493915,-1.057749,2.922439,-2.926657,3.989597,1.389584,-0.726730,-0.271464
-4.449075,-4.985068,-2.485068,0.241520,1.062246,-0.004597,1.010576,0.037175,2.371034,10.154407,6.199425,-6.768619,9.812242,-1.047971,0.381440,3.348355,-1.575236,1.532783,-0.266407,-6.924028,-5.685823,8.463285,-0.491518,0.780147,0.445029,2.219285,1.623684,-2.296137,0.855766
-3.850965,-4.179909,-1.018291,0.921667,0.656269,-0.300881,0.883936,0.033545,1.953244,7.994583,5.715314,-6.269480,8.159103,-0.168920,0.202979,1.183977,0.494134,1.383699,-0.178151,-5.986143,-5.181939,5.115297,-0.430278,0.306059,-0.042275,1.793306,1.485496,-0.883797,1.075265
-3.551910,-3.777330,-0.284902,1.261740,0.453280,-0.449022,0.820616,0.031731,1.744349,6.914670,5.473258,-6.019911,7.332534,0.270606,0.113749,0.101788,1.528820,1.309156,-0.134023,-5.517200,-4.929997,3.441303,-0.399658,0.069015,-0.285927,1.580317,1.416403,-0.177628,1.185014
0.540487,-1.619546,1.153238,0.112928,-0.459159,-1.278300,0.092771,-1.136688,0.241606,4.882722,6.974233,-4.145182,4.432368,-3.203568,-2.712504,-2.029556,3.807208,0.678438,-1.474260,-4.972265,-0.033284,1.780583,-0.612731,-1.126187,-1.093083,0.920253,0.742432,0.059444,0.338330
0.007096,-1.405373,0.766785,0.190240,-0.521127,-1.133420,0.216120,-0.821915,0.264347,4.145186,6.202418,-3.520274,3.556207,-2.168111,-2.443524,-1.762370,2.994427,0.568299,-1.351152,-4.094498,0.126275,1.695460,-0.389325,-1.089118,-0.749504,0.933506,0.796137,0.026251,0.399789
-1.059685,-0.977025,-0.006123,0.344862,-0.645061,-0.843660,0.462819,-0.192370,0.309827,2.670114,4.658786,-2.270458,1.803886,-0.097198,-1.905564,-1.227998,1.368865,0.348021,-1.104934,-2.338963,0.445392,1.525215,0.057487,-1.014978,-0.062345,0.960014,0.903547,-0.040135,0.522707
-0.870755,-0.424044,-0.082955,0.286751,-0.762134,-0.782905,0.521860,-0.090906,0.105431,1.948631,4.032034,-1.625006,1.242557,0.277662,-1.933091,-1.051470,1.056542,0.190113,-1.317157,-1.799830,0.700242,1.486174,0.081480,-1.123461,0.107546,0.763675,0.841992,-0.215403,0.291988
-0.776290,-0.147554,-0.121371,0.257696,-0.820670,-0.752527,0.551381,-0.040174,0.003233,1.587889,3.718657,-1.302280,0.961892,0.465091,-1.946855,-0.963206,0.900380,0.111158,-1.423269,-1.530263,0.827667,1.466653,0.093477,-1.177703,0.192491,0.665506,0.811215,-0.303037,0.176629
-1.132516,-0.157499,-0.235726,0.107006,-0.712042,-0.610007,0.410806,0.033839,0.000000,0.811107,2.937931,-0.616343,0.270565,-0.138633,-1.816612,-0.704305,0.564784,0.231839,-1.318176,-0.912677,0.917534,0.823174,0.002460,-0.719368,0.702608,0.460730,0.483329,-0.015890,0.182745
-1.128787,-0.102993,-0.173567,0.063839,-0.581474,-0.540459,0.406617,0.068170,0.000000,0.602877,2.724259,-0.491574,0.094886,-0.069241,-1.549265,-0.558822,0.540828,0.187918,-1.199102,-0.764931,0.893762,0.648148,0.018941,-0.713492,0.470168,0.441270,0.407348,-0.078238,0.051093
-1.121328,0.006019,-0.049248,-0.022496,-0.320337,-0.401364,0.398238,0.136832,0.000000,0.186417,2.296915,-0.242035,-0.256473,0.069543,-1.014572,-0.267856,0.492917,0.100077,-0.960953,-0.469440,0.846217,0.298097,0.051903,-0.701738,0.005288,0.402349,0.255387,-0.202932,-0.212211
-1.555010,0.048498,-0.073591,0.506822,-0.372096,-0.259750,0.009497,-0.050546,0.000000,0.364115,2.221305,-0.267155,-0.228949,-0.187574,-0.504092,-0.160527,0.297690,0.446608,-0.698255,-0.421785,0.697848,0.123608,-0.018088,-0.512231,0.069532,0.273831,0.033604,-0.145127,-0.231083
-1.771851,0.069737,-0.085762,0.771482,-0.397976,-0.188943,-0.184874,-0.144235,0.000000,0.452964,2.183501,-0.279715,-0.215186,-0.316132,-0.248852,-0.106863,0.200077,0.619874,-0.566905,-0.397958,0.623663,0.036364,-0.053083,-0.417477,0.101655,0.209572,-0.077287,-0.116224,-0.240519
-1.248887,-0.060847,-0.034430,0.263148,-0.045108,-0.187398,0.014450,-0.149424,0.000000,0.053294,0.969071,-0.147607,-0.192214,-0.240759,-0.252673,-0.052453,0.052278,0.362155,-0.142533,-0.338817,0.416111,0.028045,-0.110525,-0.257456,0.067995,0.188186,0.054157,0.088367,-0.192336
-1.174948,-0.027561,0.013023,0.225710,-0.125744,-0.173162,-0.003092,-0.063487,0.000000,0.041251,0.918264,-0.137318,-0.205630,-0.207956,-0.393052,-0.019313,-0.006335,0.342236,-0.234744,-0.311157,0.370130,0.029423,-0.069546,-0.288765,0.087382,0.121761,0.006881,0.029252,-0.250683
-1.027071,0.039010,0.107929,0.150836,-0.287015,-0.144691,-0.038177,0.108388,0.000000,0.017166,0.816650,-0.116740,-0.232462,-0.142350,-0.673808,0.046967,-0.123562,0.302399,-0.419168,-0.255836,0.278167,0.032179,0.012411,-0.351383,0.126157,-0.011088,-0.087669,-0.088977,-0.367376
-0.832056,0.208404,0.118527,0.143124,-0.264135,-0.067763,-0.062006,0.096169,0.000000,-0.021353,0.640302,-0.245060,-0.083721,-0.247386,-0.372605,0.050138,-0.087094,0.342371,-0.228934,-0.278927,0.158066,0.014381,0.015938,-0.195990,-0.069395,-0.041018,-0.055736,-0.035824,-0.107894
-0.734548,0.293101,0.123826,0.139267,-0.252695,-0.029299,-0.073921,0.090060,0.000000,-0.040612,0.552127,-0.309219,-0.009350,-0.299903,-0.222003,0.051724,-0.068859,0.362358,-0.133817,-0.290473,0.098016,0.005482,0.017701,-0.118293,-0.167170,-0.055982,-0.039770,-0.009248,0.021847
-0.677294,0.120109,0.125973,0.065105,-0.156030,-0.002703,0.112622,0.108352,0.000000,-0.151019,0.308297,-0.145347,0.014366,-0.118142,-0.529756,0.100304,-0.022436,0.225615,-0.346869,-0.260957,0.108070,0.009516,0.005484,-0.085825,-0.016057,-0.159716,-0.094718,0.133334,0.142249
-0.641989,0.093974,0.112638,0.159116,0.026927,-0.015438,0.174035,0.108333,0.000000,-0.153596,0.340133,-0.133587,0.061875,-0.149903,-0.157459,0.074469,-0.047643,0.333307,-0.090957,-0.229374,0.081354,0.009212,-0.024403,0.139141,-0.100420,-0.110269,-0.126066,0.266211,0.153824
-0.571378,0.041703,0.085970,0.347139,0.392840,-0.040910,0.296862,0.108293,0.000000,-0.158751,0.403805,-0.110067,0.156893,-0.213425,0.587134,0.022799,-0.098058,0.548691,0.420866,-0.166208,0.027922,0.008605,-0.084178,0.589073,-0.269145,-0.011373,-0.188761,0.531963,0.176973
-0.389990,-0.062546,0.113454,0.130270,0.521893,0.017799,0.361625,-0.070882,0.000000,-0.264814,-0.068245,-0.090939,0.209289,-0.371082,0.592000,0.017892,-0.097288,0.468957,0.523383,-0.065273,0.116761,-0.015986,0.003097,0.074350,-0.097013,-0.121569,-0.158116,0.319612,0.047676
-0.299295,-0.114670,0.127196,0.021836,0.586420,0.047154,0.394007,-0.160469,0.000000,-0.317845,-0.304270,-0.081375,0.235487,-0.449910,0.594433,0.015439,-0.096903,0.429090,0.574642,-0.014806,0.161181,-0.028281,0.046735,-0.183011,-0.010946,-0.176667,-0.142794,0.213436,-0.016973
0.436471,0.197622,0.222856,-0.342223,-0.034220,0.079381,0.479544,0.163003,0.000000,-0.243852,-0.191038,0.102117,0.042091,-0.274839,-0.729255,-0.126035,-0.237445,0.088708,-0.307156,-0.027065,0.212704,0.025470,0.162247,-0.136553,-0.189437,0.066977,0.204874,-0.285522,0.058766
0.269938,0.145205,0.216828,-0.265428,0.061690,0.081467,0.452524,0.122980,0.000000,-0.306330,-0.270772,0.071963,0.053841,-0.188110,-0.438527,-0.106390,-0.234028,0.149283,-0.150704,-0.036873,0.150460,0.024015,0.111610,-0.023706,-0.170617,0.031476,0.107718,-0.208275,0.049904
-0.063128,0.040373,0.204772,-0.111840,0.253512,0.085640,0.398482,0.042935,0.000000,-0.431285,-0.430241,0.011655,0.077342,-0.014652,0.142928,-0.067098,-0.227194,0.270432,0.162201,-0.056487,0.025973,0.021104,0.010335,0.201989,-0.132975,-0.039525,-0.086595,-0.053781,0.032179
-2.262454,-0.780853,0.318851,0.730862,0.387133,0.127224,-0.214122,1.133122,0.000000,-0.792036,-0.835066,0.363704,0.091018,2.970258,1.684788,0.151987,-0.639132,-0.551423,0.985687,0.014478,-0.118176,0.035144,0.310004,0.150533,-0.063407,0.030111,-0.033007,-0.218293,0.091046
-3.362117,-1.191466,0.375891,1.152213,0.453944,0.148016,-0.520424,1.678215,0.000000,-0.972412,-1.037478,0.539728,0.097856,4.462713,2.455718,0.261530,-0.845101,-0.962350,1.397430,0.049961,-0.190251,0.042164,0.459838,0.124805,-0.028623,0.064929,-0.006212,-0.300550,0.120479
1.286323,0.490555,0.008512,-0.674413,0.798436,0.147572,0.544152,-0.809925,0.000000,-0.461318,-1.171203,-0.112020,-0.130382,-1.294915,0.480822,-0.122716,0.027089,0.590210,0.386773,0.012935,-0.032748,-0.012714,-0.224016,0.479416,-0.270449,-0.050559,-0.190667,0.312088,0.125757
0.856186,0.264035,0.055230,-0.553232,0.675205,0.213721,0.443565,-0.513430,0.000000,-0.591090,-1.543338,-0.014948,-0.180122,-0.537146,0.602979,-0.148776,-0.059648,0.254371,0.487976,0.099925,-0.000732,-0.009133,-0.180541,0.464685,-0.141770,-0.085960,-0.200689,0.181785,-0.000083
-0.004088,-0.189003,0.148664,-0.310870,0.428743,0.346017,0.242389,0.079560,0.000000,-0.850632,-2.287610,0.179197,-0.279602,0.978393,0.847294,-0.200894,-0.233120,-0.417306,0.690384,0.273904,0.063300,-0.001971,-0.093591,0.435225,0.115589,-0.156761,-0.220732,-0.078821,-0.251764
0.787352,0.001243,0.106726,-0.561369,1.027360,0.394041,0.279202,-0.271556,0.000000,-0.996649,-2.819097,-0.238591,-0.358929,-0.080866,1.454201,-0.296552,-0.125881,-0.015740,1.283124,0.148336,-0.259047,-0.017880,-0.282136,1.001967,-0.167865,-0.187499,-0.358138,0.445035,-0.168657
1.183072,0.096366,0.085756,-0.686619,1.326669,0.418053,0.297609,-0.447114,0.000000,-1.069658,-3.084841,-0.447485,-0.398592,-0.610496,1.757654,-0.344381,-0.072262,0.185043,1.579494,0.085552,-0.420220,-0.025835,-0.376409,1.285338,-0.309591,-0.202868,-0.426841,0.706963,-0.127104
2.555383,0.482740,0.329083,-1.159613,0.803766,0.529007,0.174099,-0.268271,0.000000,-1.550410,-3.454106,-0.326042,-0.834723,-1.032997,0.140452,-0.432336,0.077380,-0.081150,0.794611,-0.068479,-0.064584,-0.116376,-0.365612,0.978686,-0.377249,-0.303268,-0.402037,0.170756,-0.434068
2.117060,0.389422,0.374258,-1.029759,0.784050,0.647158,-0.109617,-0.082024,0.000000,-1.776094,-3.712342,-0.481467,-1.008701,-0.670390,0.514827,-0.440964,-0.006680,-0.282450,0.940566,-0.068600,-0.091846,-0.137664,-0.275654,1.198860,-0.188777,-0.376946,-0.450382,0.078575,-0.644799
1.240414,0.202786,0.464608,-0.770052,0.744617,0.883460,-0.677047,0.290469,0.000000,-2.227464,-4.228814,-0.792317,-1.356658,0.054826,1.263577,-0.458218,-0.174800,-0.685050,1.232478,-0.068843,-0.146372,-0.180241,-0.095739,1.639208,0.188167,-0.524304,-0.547072,-0.105785,-1.066262
2.165711,0.730077,0.556735,-0.998127,0.375397,0.938583,-1.057667,0.171477,-0.000327,-2.820015,-4.266434,-1.008296,-1.562556,-0.608805,0.971195,-0.482954,-0.035102,-0.753399,1.050465,-0.192070,-0.189653,-0.479585,-0.411424,1.488131,-0.062102,-0.413496,-0.457759,0.039909,-0.549411
2.628359,0.993723,0.602799,-1.112164,0.190788,0.966145,-1.247976,0.111980,-0.000490,-3.116291,-4.285244,-1.116285,-1.665505,-0.940620,0.825004,-0.495322,0.034747,-0.787573,0.959458,-0.253683,-0.211293,-0.629257,-0.569267,1.412592,-0.187236,-0.358093,-0.413103,0.112756,-0.290985
2.273013,1.139817,0.543568,-0.289028,-0.267577,1.334618,-1.787225,0.304148,-0.067039,-4.075677,-4.077458,-2.170222,-2.327067,0.168711,1.067393,-0.432386,-0.230436,-1.049321,0.801927,-0.576324,-0.333246,-0.309219,-0.157451,1.774781,-0.101943,-0.310355,-0.153053,-0.486791,-0.335528
2.579105,1.254957,0.414721,0.119274,-0.376640,1.353546,-1.786235,0.434155,-0.278998,-4.326346,-3.778554,-2.088032,-2.186731,0.078751,0.868701,-0.444596,-0.201036,-0.990073,0.748664,-0.786134,-0.260433,-0.363759,-0.255077,1.569207,-0.260130,-0.247498,-0.120000,-0.438280,-0.305222
3.191290,1.485236,0.157025,0.935878,-0.594767,1.391403,-1.784256,0.694170,-0.702916,-4.827683,-3.180746,-1.923652,-1.906060,-0.101169,0.471318,-0.469015,-0.142236,-0.871578,0.642140,-1.205753,-0.114808,-0.472838,-0.450330,1.158059,-0.576505,-0.121784,-0.053894,-0.341257,-0.244608
3.174078,1.264668,0.233766,1.319450,-1.262257,1.770623,-1.435751,0.733706,-0.982291,-5.405695,-1.563872,-2.085633,-2.098300,0.501388,0.102044,-0.632818,-0.509201,-0.895042,0.399116,-1.538442,0.198722,-0.572067,-0.426193,1.256015,-0.469695,-0.089524,-0.025571,-0.102888,-0.260264
3.165472,1.154383,0.272137,1.511237,-1.596002,1.960232,-1.261498,0.753474,-1.121979,-5.694702,-0.755435,-2.166624,-2.194420,0.802667,-0.082592,-0.714719,-0.692684,-0.906774,0.277603,-1.704787,0.355487,-0.621682,-0.414124,1.304993,-0.416290,-0.073395,-0.011409,0.016297,-0.268092
3.392798,1.294287,-0.297339,2.014101,-1.445311,2.127874,-1.303336,2.867312,-1.102856,-7.336743,-0.060843,-2.100806,-2.487397,1.393973,-0.688291,-0.377162,-0.365390,-1.146057,0.405229,-1.962365,0.426019,-0.884185,-0.117454,0.451054,-0.464797,-0.052774,0.196159,-0.250441,0.329273
3.054757,1.377891,-0.688858,2.138391,-1.518789,2.278727,-1.499732,3.977132,-0.850238,-7.238247,-0.062643,-2.545965,-2.888345,1.399318,-0.350175,-0.141704,-0.593111,-1.050754,0.590751,-1.940575,0.443429,-0.987897,0.359473,-0.427358,-0.000278,-0.253534,0.056852,0.069735,0.520224
2.378675,1.545099,-1.471897,2.386972,-1.665745,2.580434,-1.892525,6.196774,-0.345002,-7.041256,-0.066243,-3.436282,-3.690241,1.410009,0.326056,0.329211,-1.048552,-0.860147,0.961796,-1.896994,0.478249,-1.195321,1.313328,-2.184182,0.928760,-0.655055,-0.221764,0.710088,0.902126
2.530455,2.721874,-1.144626,2.255789,-2.570587,2.340139,-2.194476,6.807705,-0.546911,-7.861812,-0.755833,-2.741382,-2.774003,1.545842,0.345408,-0.285735,-0.664552,-0.973904,0.823095,-0.639145,-0.271976,-2.610152,1.738911,-3.922236,1.345938,-1.564592,-0.520070,1.968634,-0.202701
2.606345,3.310261,-0.980990,2.190197,-3.023008,2.219991,-2.345452,7.113170,-0.647865,-8.272090,-1.100628,-2.393932,-2.315883,1.613758,0.355084,-0.593208,-0.472552,-1.030782,0.753745,-0.010221,-0.647089,-3.317567,1.951702,-4.791263,1.554528,-2.019360,-0.669223,2.597907,-0.755114
2.380135,4.895809,-0.699355,0.693690,-2.067997,0.818927,-2.699099,5.794920,-0.755340,-7.790576,-2.223512,-2.122471,-4.266110,4.121663,0.869101,-1.841358,-1.341598,-1.332761,0.995240,0.032508,-1.234411,-5.191576,1.757984,-3.612813,1.160164,-2.668428,-2.031796,4.653059,-5.081690
1.872617,5.041149,-0.448036,0.417994,-1.941332,0.235514,-2.386444,4.558062,-0.904896,-6.565784,-2.543924,-1.078179,-4.880453,5.499129,1.051966,-2.134570,-1.532575,-1.561975,0.849618,1.098577,-1.639281,-5.747523,2.135339,-2.794698,0.357354,-2.526574,-1.832487,4.590853,-5.181119
0.857581,5.331827,0.054601,-0.133398,-1.688001,-0.931311,-1.761136,2.084346,-1.204009,-4.116198,-3.184749,1.010406,-6.109139,8.254060,1.417695,-2.720994,-1.914529,-2.020404,0.558373,3.230714,-2.449021,-6.859417,2.890050,-1.158469,-1.248267,-2.242865,-1.433867,4.466441,-5.379976
-1.430102,5.157043,1.845390,-0.823719,-2.886248,-1.332901,-0.631497,-1.014079,-1.007747,1.648188,-3.871992,4.081223,-9.203572,6.319456,0.853660,-5.575631,-4.429094,-2.364891,-0.386989,6.083754,-2.131831,-8.240955,4.976044,0.876544,-1.293461,-1.824537,-1.510938,3.088290,-5.708499
-2.573943,5.069650,2.740784,-1.168880,-3.485371,-1.533696,-0.066678,-2.563291,-0.909616,4.530382,-4.215614,5.616632,-10.750789,5.352154,0.571643,-7.002949,-5.686376,-2.537135,-0.859670,7.510275,-1.973237,-8.931724,6.019041,1.894051,-1.316058,-1.615373,-1.549474,2.399215,-5.872760
-6.351644,3.525905,7.030271,-1.885619,-3.060915,-2.618555,5.139418,-3.045383,-0.561848,14.829676,-4.402567,7.693470,-12.114011,-4.049969,1.634666,-12.166603,-8.844287,-0.073024,-0.422437,5.583066,3.395807,-10.838293,10.815927,3.401308,-1.356851,-1.793451,-0.247833,0.560378,-5.010164
-6.324435,3.355452,6.588111,-0.400750,-2.770878,-3.222104,5.517238,-3.142555,0.335408,14.428589,-4.010464,7.485218,-9.497244,-4.541908,0.622469,-10.453089,-8.193028,-0.041626,-1.004833,2.028728,2.433119,-9.847936,10.830031,2.802210,-0.814107,-1.948918,0.670698,-0.859399,-2.628857
-6.270018,3.014545,5.703791,2.568987,-2.190803,-4.429201,6.272879,-3.336900,2.129921,13.626416,-3.226258,7.068715,-4.263711,-5.525787,-1.401925,-7.026062,-6.890509,0.021170,-2.169624,-5.079948,0.507743,-7.867222,10.858239,1.604014,0.271381,-2.259851,2.507759,-3.698954,2.133758
-5.311939,2.721253,4.628221,3.109568,-1.645476,-3.920182,5.255540,-3.447554,2.942022,10.752044,-3.388413,7.608800,-1.805305,-4.848861,-0.441016,-3.252029,-6.384599,0.262579,-1.886487,-4.778345,-0.774409,-5.598101,9.517774,0.170937,-0.459359,-1.321963,2.683327,-3.270437,4.247899
-4.832899,2.574607,4.090437,3.379858,-1.372812,-3.665672,4.746871,-3.502881,3.348073,9.314858,-3.469490,7.878842,-0.576103,-4.510398,0.039438,-1.365013,-6.131644,0.383283,-1.744918,-4.627544,-1.415484,-4.463541,8.847542,-0.545601,-0.824729,-0.853019,2.771110,-3.056179,5.304970
-2.960454,2.533346,3.111145,4.597010,-0.525128,-1.909720,2.928675,-3.518022,0.872551,3.760421,-1.708098,6.550766,2.984591,-2.160094,-1.119624,-0.011163,-2.439795,1.092880,-0.878893,-2.719417,-1.332527,-2.397210,4.525530,-0.197220,-3.045495,0.400309,1.112009,-1.884359,2.655119
-2.570387,2.295156,2.670681,3.907299,-0.272492,-1.515810,2.464035,-2.918202,0.662947,3.251586,-1.482859,5.649772,3.252485,-1.263272,-1.005186,0.122865,-2.094276,0.677864,-0.844516,-2.215964,-1.479025,-2.095903,3.798088,-0.170125,-2.770724,0.409655,0.924783,-1.647382,2.221291
-1.790251,1.818775,1.789752,2.527876,0.232782,-0.727989,1.534755,-1.718561,0.243739,2.233915,-1.032381,3.847783,3.788273,0.530373,-0.776312,0.390921,-1.403239,-0.152169,-0.775763,-1.209058,-1.772022,-1.493287,2.343203,-0.115934,-2.221182,0.428347,0.550333,-1.173427,1.353636
0.483508,1.894688,-0.242696,1.341016,0.517861,1.349954,2.098756,-1.877109,-0.704431,1.611629,-0.547762,2.630243,7.211218,-0.763062,-1.145095,-0.482191,-2.978623,-0.212160,-0.665097,0.969702,-6.068572,-0.951319,2.036191,-0.378365,-1.489439,0.617464,-0.074294,-0.813537,0.813316
1.620387,1.932645,-1.258920,0.747586,0.660401,2.388925,2.380757,-1.956384,-1.178515,1.300485,-0.305453,2.021474,8.922690,-1.409780,-1.329487,-0.918747,-3.766315,-0.242155,-0.609764,2.059082,-8.216848,-0.680335,1.882685,-0.509580,-1.123567,0.712022,-0.386607,-0.633592,0.543156
0.238642,0.647658,-2.077474,0.613185,0.830848,0.124188,1.126004,-0.541770,-0.195667,0.955503,-0.480874,0.511258,7.657975,1.850045,-0.443470,1.441255,-0.847936,-0.856000,-0.549196,2.183697,-8.406303,-0.376664,1.112072,-0.932197,-0.798548,0.086953,0.192960,-0.612868,0.187245
0.271774,0.545497,-2.004790,0.587789,0.748823,-0.201453,1.124442,-0.470676,-0.152232,0.982864,-0.372334,0.480148,6.587786,1.563219,-0.431736,1.686609,-0.565290,-0.663800,-0.508825,1.873586,-7.511563,-0.312189,0.926265,-0.737356,-0.511947,0.080554,0.182839,-0.548330,0.245444
0.338039,0.341174,-1.859422,0.536998,0.584773,-0.852735,1.121317,-0.328487,-0.065363,1.037586,-0.155252,0.417928,4.447407,0.989567,-0.408266,2.177317,0.000000,-0.279399,-0.428083,1.253364,-5.722082,-0.183240,0.554649,-0.347674,0.061256,0.067755,0.162598,-0.419255,0.361841
0.712289,0.226252,-1.279935,0.619082,0.422441,-0.476171,1.373470,-0.510913,-0.394680,0.705988,-0.043398,0.564939,3.288403,0.929073,-0.281788,1.303604,0.000000,-0.093133,-0.238461,0.884700,-3.795241,-0.041346,0.255326,-0.098191,0.238113,0.006627,0.075215,-0.339970,0.143750
0.899414,0.168791,-0.990192,0.660124,0.341275,-0.287889,1.499546,-0.602126,-0.559339,0.540190,0.012529,0.638444,2.708900,0.898826,-0.218548,0.866748,0.000000,0.000000,-0.143649,0.700368,-2.831821,0.029600,0.105665,0.026550,0.326542,-0.023938,0.031524,-0.300327,0.034705
1.046625,-0.059839,-0.638896,0.463153,0.207106,-0.099331,1.182742,-0.477625,-0.461231,0.287955,-0.019021,0.534064,1.896457,0.482922,-0.087876,0.609267,0.000000,0.000000,-0.209853,0.593802,-1.997234,-0.009501,0.202260,0.078032,0.408180,-0.161816,-0.022563,0.013065,0.102894
0.903910,-0.143013,-0.646297,0.354949,0.229144,-0.103512,0.912898,-0.331661,-0.411963,0.291467,-0.003341,0.474416,1.779786,0.431371,-0.027443,0.577813,0.000000,0.000000,-0.177188,0.578994,-1.838186,-0.061158,0.261122,0.065482,0.276008,-0.124313,0.004390,-0.087337,0.182112
0.618482,-0.309362,-0.661100,0.138541,0.273221,-0.111874,0.373212,-0.039731,-0.313427,0.298491,0.028019,0.355121,1.546446,0.328270,0.093425,0.514906,0.000000,0.000000,-0.111858,0.549377,-1.520090,-0.164471,0.378846,0.040381,0.011663,-0.049308,0.058298,-0.288140,0.340547
